Label	Tweet text
0	@someuser Racism is pooled in liberal Democrats . Democrats must foment racism and division to maintain control . Divide and conquer .
1	@someuser So , this Topless Feminist was just looking for someone to love ?
1	@someuser " i feel bad for the American people , now we should invade their country in kill their children so we can save them "
1	I'm such a good friend ... http://someurl
1	@someuser Wow , that is just so funny ...
1	Just flossed and then ate right after #inconvenient
0	@someuser No reasons given . Some waited expecting a call but only found they were not chosen from media announcement
0	@someuser ill see if I can : winking_face :
0	Sysdig Cloud - The Fascinating World of Linux System Calls < reminds me of my Solaris dtrace days in early 2000 ' s http://someurl
0	I really need to get my nails and eyebrows done tomorrow : grinning_face_with_smiling_eyes : been slacking on that #cool : nail_polish :: face_with_no_good_gesture :: information_desk_person :
0	@someuser One of those obvious when you see it but oh so clever ideas ! ! Glad you approved !
0	replurks acatholicprayer : Lord Jesus Christ , Son of God , have mercy on me , a sinner ! #Catholic #prayer http://someurl
1	I bet its warmer in Nova Scotia today ! #frio #cold #freezing #costadelsol #IloveCanada
1	BBC News - New Forest road safety campaign donkey killed by car http://someurl
0	Suppose I best move my arse to the #gym . Anything to put off wrapping presents : confused_face :: wrapped_present : #christmas #chore
0	Thanks for the AWESOME support on our #instagram page . Much appreciated . http://someurl #women #motivation #rolemode
0	I adapted the Snoopy comic for academic paper submission :P Reviewer 2 is the stuff of nightmares ! http://someurl
1	Kind of love how I got a voicemail from my seat neighbor wondering where I was yet they constantly sell their ticket & I never ask
0	Happy new year to meeeee ... http://someurl
0	@someuser Georgia's nativity play in the morning too ..
1	Sanjay Dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it . |
0	Who's eating everything on the table for Noche buena ? : happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :: happy_person_raising_one_hand :
0	Let's get another big win VOLS bball and keep it going .. #VolNation #BeatNCState
0	You can spit on a rose but it's still a rose . #contempt #mockery
1	@someuser if you don't want to upgrade your iOS or keep many pictures , yeah it's great
0	@someuser * * * ALERT * * * PLEASE CHANGE THIS ... ITS ME > > > #NowPlaying Relentlezz @someuser - Who I Be :: Tune In : http://someurl
1	Half the world is starving , the other half is struggling to lose weight ! | #SickWorld
0	@someuser I liked .. Don't regret anything that made you smile ... Ha ha
0	dats how u kno its winter http://someurl
1	I like creepy guys that ask me random questions at swic
1	Someone stop Obama ! USA only should have relations with human rights loving nations like Saudi Arabia . Not terrorist Cuba ! #Cuba
0	Watch father and not his daughter FUCK http://someurl #Old + Young #father #and
1	@someuser No , voting somebody in because they're from Latvia is way more important than voting for the best players .
1	Marvin Lewis clearly thinks very highly of Johnny Football #norespect @someuser
1	Finals Week is draining my body so much that it's ruining my life in other places . Lovely ...
1	About to write my math final really excited #somethingrandom http://someurl
0	just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another 2 hours #BLESSED
1	Dragging her feet , smacking her lips , and scowling at the empty street while screaming into the phone ! ... such grace . ! : white_frowning_face :
0	I have to say that Misty with Johnny Mathis is one of my favourites http://someurl
1	@someuser @someuser the only scary Bollywood film I've watched is Bhootnaath
0	Read at http://someurl the news ' #Middle #East #updates # / #Assad : #US-led #airstrikes #serious #or #efficient '
1	Love working hard trying to fix other people's fuck ups
1	Went neck deep in a swamp today so that was fun #chilly
0	And that's a wrap for 2014 shows kiddies . Ending in the Berkshires . #BoseL1Model2 .
0	Gonna need K-State to play a little better but loving seeing this team in action with beckthies http://someurl
0	http://someurl #AnalQueenAlysa #Four Four girls , a lot of drinks and a few strap-on … that ’ s …
1	Nothing like waiting at an airport . #youcanthearit
1	I love my customers #annoying #stoptalking
1	@someuser @someuser better bust out my aluminum hat ! ! ! #chemtrailsdontexist #growup
0	just one of those nights :p ensive_face :
1	@someuser why ? university always helping
1	That one time I didn't feel in over my head .
1	@someuser @someuser We must be tolerant and embrace the peaceful Islamic faith , Muslims are our peaceful brothers
1	Today I'll lecture on CRM investments & shareholder value ... So excited ... : smirking_face : I'm sleepy : sleeping_face :
1	can't wait for the 3:30 hour drive back home . #betarocks15
1	Left my lunch at home . Swansea canteen outdoing themselves with this generous and well priced portion of food http://someurl
1	@someuser Oh that sounds like a great plan . @someuser @someuser
1	Double standards are always a fun thing
0	It #has been #seen www.monstermmorpg . com since . parados by #MonsterMMORPG #bean
0	Maybe 2 different proposals ! The girl is wearing different shoes and the guy is wearing a different coat . @someuser @someuser
1	So far today I burned my tongue on my coffee . Saw a dead guy on the freeway and chipped the windshield in the truck #gonnahaveagoodday
0	Ceeeeebz work , allow dat ting fam
0	Had no sleep and have got school now happy :p outing_face :
1	love , love , love how the left side of my face is swollen . :p outing_face :: loudly_crying_face :
1	@someuser nice to see you admit your errors slightly different from your earlier stats for 2014 ! @someuser
0	there are things we are made to go through to harm us but to given us a lesson to teach to someone weaker
1	@someuser the good old days !
0	Mirror mirror on the wall , when will I find happiness ?
1	That's always a great way to boost self-esteem
0	I'm pretty sure I have a snowman problem .
1	Watching my grandparents and my parents pay all these bills , really excites me for the future . - ___ -
1	Yeah nice hair babes : face_with_tears_of_joy :: face_with_tears_of_joy : http://someurl http://someurl
0	@someuser @someuser Didn't Carolina beat Tampa Bay ? the picks sheet has TB winning .
0	@someuser I guess not . Stop insulting me .
0	Tripped over my own feet three times in the hall #soclumsy
1	I feel like crap today . So instead of Redbull I'm drinking something healthy . #NewYearNewMe #TotallyStillGoingToDrinkTheRedbull
1	About to fuck up this Media exam #actuallyihopeso
0	#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow - for-profit #microfinance #supporting ... http://someurl
0	whoever runs Yeovil Town FC twitter account should be fired . their starting line up looks like a mxit fantasy league team
1	... A teen named Bud Weisser was arrested by cops for breaking into a St . Louis party store ... http://someurl
1	@someuser At the same length , we should not forget about the fundamental communal sanghi Hindu fanatic RSS in our backyard .
1	" @someuser : Electricity generated in Kashmir can illuminate whole India : PM " but it's only not illuminating #Kashmir
1	@someuser A British world champion in one of the most demanding & popular sports on earth . Yeah , of course I'm being sarcastic .
1	at least ... I've got spine , cause I can feel the pain in my back . #thinkpositive |
1	#mondaymorning pouring rain and i am singing ' the most wonderful time of the year ' as i walk to the office
1	hahahaha ... ' Best Asian Style ' went to the group of pretty boys ALL wearing blacks suits with a tie / bow . HOW STYLISH . #2014MAMA
1	Why is paper so sharp ? Someone should put a ban on paper ! #liberalmentality
0	@someuser Jonah hill is funny , kevin hart , will smith , jim carrey , Sacha Baron Cohen ,
0	#Arizona #Court #Of #Appeals #Decides #To #Retry #Milke : Thursday the Arizona Court of Appeals ordered a lower ... http://someurl
1	I doubt this week could get any better .
0	Damned if you do ... http://someurl #communication #truth via @someuser
0	I should get out of bed now lol
0	Some are really loving the criticism on Zoella . Let it rest , please . I wonder what you would do for some £ £ £ .
0	@someuser I'll bring it to work . The hoops one is a hit http://someurl
1	@someuser transfer fund of £ 250,000 is given to ... Nottingham Forest a team with a transfer embargo .
1	Galliani already jumping into the changing room , likely discovered what Seedorf told him all along ... same thing Pippo is saying now
0	@someuser Hey Alex , thanks for the support . My FB page is : https://t.co/9CaCW9cY7i|Blessings and success to you .
1	people speaking of law to protesters who are fighting for justice themselves ... #ModelTownNotForgotten #PAT #PTI #GoNawazGo
1	Ohh he can climb a rope ? Just like every other commando ? Super talented . #TakeMeOut
1	probably going to fail tomorrow yayy #GlobalArtistHMA #MTVStars One Direction
1	@someuser feeding your own flesh and blood / making an alley way smell terrible = same , same . #90ssarcasm #thesun #thingsthatarewrong
0	Is sleeping medication like Ambien any better for you ? RT @someuser : This is what alcohol does to your sleep http://someurl
0	Einstein would be amused about Strider jumping around in time
1	love is bliss ...
